cls,path,ext,n_vertices,n_faces,n_triangles,face_type,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,bbox_diag
AircraftBuoyant,step2_results\resampled\AircraftBuoyant\m1351_simplified.obj,.obj,9148,16956,16956,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.20829999446868896,0.21924300491809845,0.9750000238418579,0.18329999409615993,0.19424300454556942,0.9500000234693289,0.9868278863318911
AircraftBuoyant,step2_results\resampled\AircraftBuoyant\m1352_simplified.obj,.obj,9021,17840,17840,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.37664198875427246,0.3326210081577301,0.9500000234693289,0.35164198838174343,0.3076210077852011,1.0586703060989169
Apartment,step2_results\resampled\Apartment\D00045_simplified.obj,.obj,10078,12570,12570,triangles,-0.6131859977081313,-0.7009150000166388,-0.532017136866288,0.829026947555873,0.7704150707161544,0.35425299406051636,1.4422129452640045,1.4713300707327932,0.8862701309268044,2.2428252498807515
Apartment,step2_results\resampled\Apartment\D00086_simplified.obj,.obj,9120,17620,17620,triangles,-0.9208829998970032,-0.3434869945049286,-0.4154689908027649,0.8631619811058044,1.3248200416564941,0.2938790023326874,1.7840449810028076,1.6683070361614227,0.7093479931354523,2.543469959821093
Apartment,step2_results\resampled\Apartment\D00138_simplified.obj,.obj,9021,17749,17749,triangles,-0.7826820015907288,-0.5145350098609924,-0.317782998085022,0.7763389945030212,0.6331570148468018,0.1988849937915802,1.55902099609375,1.1476920247077942,0.5166679918766022,2.0036689506175476
Apartment,step2_results\resampled\Apartment\D00156_simplified.obj,.obj,9092,13958,13958,triangles,-0.8194800019264221,-0.7420709729194641,-0.6671379804611206,0.881168007850647,0.8428320288658142,0.5667330026626587,1.700648009777069,1.5849030017852783,1.2338709831237793,2.6318356295980063
Apartment,step2_results\resampled\Apartment\D00310_kept.obj,.obj,5934,9026,9026,triangles,-0.7446560263633728,-0.38931599259376526,-0.36877501010894775,1.032979965209961,0.49435698986053467,0.3394339978694916,1.7776359915733337,0.8836729824542999,0.7082090079784393,2.1077067294665053
Apartment,step2_results\resampled\Apartment\D00348_refined.obj,.obj,6880,12032,12032,triangles,-0.9417099952697754,-0.4094899892807007,-0.8130249977111816,0.725458025932312,0.566411018371582,0.20519199967384338,1.6671680212020874,0.9759010076522827,1.018216997385025,2.183711941035127
Apartment,step2_results\resampled\Apartment\D00366_simplified.obj,.obj,9035,17870,17870,triangles,-0.8954669709305719,-0.8567150235176086,-0.6639170050621033,0.7456439733505249,0.5910400152206421,0.5294020175933838,1.6411109442810967,1.4477550387382507,1.193319022655487,2.4926391783534645
Apartment,step2_results\resampled\Apartment\D00478_simplified.obj,.obj,9363,12591,12591,triangles,-0.7806230187416077,-0.7604140043258667,-0.47804298996925354,0.9104920029640198,0.4047189950942993,0.4513620138168335,1.6911150217056274,1.165132999420166,0.929405003786087,2.2541514110722187
Apartment,step2_results\resampled\Apartment\D00496_refined.obj,.obj,5613,10140,10140,triangles,-0.6434190273284912,-0.7046589851379395,-0.3411880135536194,1.1535300016403198,0.878216028213501,0.2596080005168915,1.796949028968811,1.5828750133514404,0.6007960140705109,2.4689015717778804
Apartment,step2_results\resampled\Apartment\D00626_simplified.obj,.obj,8989,17780,17780,triangles,-0.8859339952468872,-0.597769021987915,-0.5123729705810547,0.9069870114326477,0.33045250177383423,0.3819740116596222,1.792921006679535,0.9282215237617493,0.8943469822406769,2.20817061342876
Apartment,step2_results\resampled\Apartment\D00639_simplified.obj,.obj,9094,17511,17511,triangles,-0.542818009853363,-0.5442590117454529,-0.6878790259361267,1.1410800218582153,0.5000590085983276,0.4491159915924072,1.6838980317115784,1.0443180203437805,1.136995017528534,2.284484707478164
Apartment,step2_results\resampled\Apartment\D00651_simplified.obj,.obj,9088,13951,13951,triangles,-0.9488580226898193,-0.9509310126304626,-0.5566340088844299,0.9165589809417725,0.904250979423523,0.6618180274963379,1.8654170036315918,1.8551819920539856,1.2184520363807678,2.8993285750393487
Apartment,step2_results\resampled\Apartment\D00681_simplified.obj,.obj,10530,12557,12557,triangles,-0.6816710233688354,-0.7903630137443542,-0.47174400091171265,1.0945299863815308,0.5875970125198364,0.6560919880867004,1.7762010097503662,1.3779600262641907,1.127835988998413,2.5150900339948583
Apartment,step2_results\resampled\Apartment\D00780_simplified.obj,.obj,6859,10574,10574,triangles,-0.9777309894561768,-0.6182360053062439,-0.18908299505710602,0.7891989946365356,0.4496389925479889,0.333950012922287,1.7669299840927124,1.0678749978542328,0.523033007979393,2.1297798259829634
Apartment,step2_results\resampled\Apartment\D00792_simplified.obj,.obj,9075,16650,16650,triangles,-0.7951629757881166,-0.9654089968096301,-0.6692960262298588,1.1035399436950684,0.963375985622407,0.859246015548706,1.8987029194831848,1.928784982432037,1.528542041778565,3.108331555415848
Apartment,step2_results\resampled\Apartment\D00859_simplified.obj,.obj,9004,17146,17146,triangles,-0.824176013469696,-0.6924729943275452,-0.331279993057251,1.0737899541854858,0.6110249757766724,0.2118459939956665,1.8979659676551819,1.3034979701042175,0.5431259870529175,2.365664306332429
Apartment,step2_results\resampled\Apartment\D00860_simplified.obj,.obj,9364,12591,12591,triangles,-0.7649229764938354,-0.7600340247154236,-0.4747529923915863,0.9270370006561279,0.3999130129814148,0.4511750042438507,1.6919599771499634,1.1599470376968384,0.925927996635437,2.2506773090543852
Apartment,step2_results\resampled\Apartment\D00869_simplified.obj,.obj,9021,16054,16054,triangles,-0.984512984752655,-0.5217649936676025,-0.3806459903717041,0.6883829832077026,0.6449620127677917,0.5517849922180176,1.6728959679603577,1.1667270064353943,0.9324309825897217,2.242601249544143
Apartment,step2_results\resampled\Apartment\D00921_kept.obj,.obj,6689,7972,7972,triangles,-0.8507050275802612,-0.48742300271987915,-0.5584669709205627,0.8226010203361511,0.5457479953765869,0.5549780130386353,1.6733060479164124,1.033170998096466,1.113444983959198,2.259901584937979
Apartment,step2_results\resampled\Apartment\D00953_simplified.obj,.obj,9040,15338,15338,triangles,-0.9492009878158569,-0.8267989754676819,-0.4448870122432709,0.6653209924697876,0.8960790038108828,0.5187100172042848,1.6145219802856445,1.7228779792785647,0.9635970294475557,2.550197833790277
Apartment,step2_results\resampled\Apartment\m463_refined.obj,.obj,7539,14620,14620,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7850289940834045,0.9750000238418579,0.5747650265693665,0.7600289937108755,0.9500000234693289,0.5497650261968374,1.33506018587257
Apartment,step2_results\resampled\Apartment\m464_simplified.obj,.obj,6869,10068,10068,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.34744900465011597,0.974961519241333,0.29630500078201294,0.32244900427758694,0.949961518868804,0.2713050004094839,1.0392336844705923
Apartment,step2_results\resampled\Apartment\m465_refined.obj,.obj,8906,17452,17452,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.21702000498771667,0.9750000238418579,0.2515229880809784,0.19202000461518764,0.9500000234693289,0.22652298770844936,0.9953312969682528
AquaticAnimal,step2_results\resampled\AquaticAnimal\m53_simplified.obj,.obj,9053,17017,17017,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.1633709967136383,0.34874001145362854,0.9749126359820366,0.13837099634110928,0.3237400110810995,0.9499126356095076,1.0130588051509264
AquaticAnimal,step2_results\resampled\AquaticAnimal\m54_simplified.obj,.obj,9030,16780,16780,triangles,0.02500000037252903,0.02500000037252903,0.02511500008404255,0.2548989951610565,0.37114301323890686,0.9750000238418579,0.2298989947885275,0.34614301286637783,0.9498850237578154,1.0367979993809664
AquaticAnimal,step2_results\resampled\AquaticAnimal\m55_simplified.obj,.obj,9044,17078,17078,triangles,0.02500000037252903,0.025016500614583492,0.025144750252366066,0.18151000142097473,0.3801180124282837,0.9749975204467773,0.1565100010484457,0.3551015118137002,0.9498527701944113,1.026066639729875
AquaticAnimal,step2_results\resampled\AquaticAnimal\m56_kept.obj,.obj,5814,10893,10893,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.168955996632576,0.3674519956111908,0.9750000238418579,0.14395599626004696,0.34245199523866177,0.9500000234693289,1.0200474216887607
AquaticAnimal,step2_results\resampled\AquaticAnimal\m57_simplified.obj,.obj,9071,17280,17280,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.14396299421787262,0.3894272521138191,0.9749730229377747,0.11896299384534359,0.3644272517412901,0.9499730225652456,1.0244062472076718
AquaticAnimal,step2_results\resampled\AquaticAnimal\m58_refined.obj,.obj,7602,15200,15200,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.5370489954948425,0.5002110004425049,0.9750000238418579,0.5120489951223135,0.47521100006997585,0.9500000234693289,1.1792029988873853
AquaticAnimal,step2_results\resampled\AquaticAnimal\m59_simplified.obj,.obj,8991,17932,17932,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.22499999403953552,0.22499999403953552,0.9750000238418579,0.1999999936670065,0.1999999936670065,0.9500000234693289,0.9912114000178421
AquaticAnimal,step2_results\resampled\AquaticAnimal\m60_refined.obj,.obj,6418,12832,12832,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3486739993095398,0.40767499804496765,0.9750000238418579,0.32367399893701077,0.3826749976724386,0.9500000234693289,1.0741066315888763
AquaticAnimal,step2_results\resampled\AquaticAnimal\m61_simplified.obj,.obj,9046,17484,17484,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.1874299943447113,0.4433960020542145,0.9750000238418579,0.16242999397218227,0.41839600168168545,0.9500000234693289,1.05068490127
AquaticAnimal,step2_results\resampled\AquaticAnimal\m62_simplified.obj,.obj,9000,17996,17996,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.1312759965658188,0.7491779923439026,0.9750000238418579,0.10627599619328976,0.7241779919713736,0.9500000234693289,1.1992616044943207
AquaticAnimal,step2_results\resampled\AquaticAnimal\m63_simplified.obj,.obj,9020,16528,16528,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.7245410084724426,0.7772380113601685,0.9500000234693289,0.6995410080999136,0.7522380109876394,1.3991853671975736
AquaticAnimal,step2_results\resampled\AquaticAnimal\m64_simplified.obj,.obj,9006,17716,17716,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.5450869798660278,0.17890000343322754,0.9500000234693289,0.5200869794934988,0.1539000030606985,1.093926744244092
AquaticAnimal,step2_results\resampled\AquaticAnimal\m65_simplified.obj,.obj,9040,17826,17826,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.39981600642204285,0.6045950055122375,0.9750000238418579,0.3748160060495138,0.5795950051397085,0.9500000234693289,1.1742731594333293
AquaticAnimal,step2_results\resampled\AquaticAnimal\m66_simplified.obj,.obj,9064,17412,17412,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.44570499658584595,0.5475530028343201,0.9750000238418579,0.4207049962133169,0.522553002461791,0.9500000234693289,1.1629937140038225
AquaticAnimal,step2_results\resampled\AquaticAnimal\m67_simplified.obj,.obj,9000,17996,17996,triangles,0.025009999983012676,0.02500000037252903,0.02500149980187416,0.9750000238418579,0.24969999492168427,0.3889879882335663,0.9499900238588452,0.22469999454915524,0.3639864884316921,1.0418528191364431
AquaticAnimal,step2_results\resampled\AquaticAnimal\m68_refined.obj,.obj,8788,17568,17568,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.27851900458335876,0.1874299943447113,0.9500000234693289,0.25351900421082973,0.16242999397218227,0.9965718403755843
AquaticAnimal,step2_results\resampled\AquaticAnimal\m69_simplified.obj,.obj,9081,17838,17838,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3573249876499176,0.26477599143981934,0.9750000238418579,0.3323249872773886,0.2397759910672903,0.9500000234693289,1.034617063291024
AquaticAnimal,step2_results\resampled\AquaticAnimal\m70_simplified.obj,.obj,9062,17778,17778,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.4544149935245514,0.266075998544693,0.9750000238418579,0.42941499315202236,0.24107599817216396,0.9500000234693289,1.0700536985731988
AquaticAnimal,step2_results\resampled\AquaticAnimal\m71_refined.obj,.obj,6690,13376,13376,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3259899914264679,0.3715350031852722,0.9750000238418579,0.30098999105393887,0.3465350028127432,0.9500000234693289,1.055074181032217
AquaticAnimal,step2_results\resampled\AquaticAnimal\m72_simplified.obj,.obj,9091,17826,17826,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.45620301365852356,0.26282799243927,0.9750000238418579,0.43120301328599453,0.237827992066741,0.9500000234693289,1.0700459041878272
AquaticAnimal,step2_results\resampled\AquaticAnimal\m73_simplified.obj,.obj,9005,17974,17974,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.6108649969100952,0.3761810064315796,0.9500000234693289,0.5858649965375662,0.35118100605905056,1.1700709114307282
AquaticAnimal,step2_results\resampled\AquaticAnimal\m74_simplified.obj,.obj,9007,17711,17711,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.35445499420166016,0.3215959966182709,0.9750000238418579,0.3294549938291311,0.29659599624574184,0.9500000234693289,1.0483366933097793
AquaticAnimal,step2_results\resampled\AquaticAnimal\m75_simplified.obj,.obj,9089,17742,17742,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.5383840203285217,0.2993110120296478,0.9750000238418579,0.5133840199559927,0.2743110116571188,0.9500000234693289,1.1141408024366815
AquaticAnimal,step2_results\resampled\AquaticAnimal\m76_refined.obj,.obj,6326,12648,12648,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.3959299921989441,0.3531399965286255,0.9750000238418579,0.37092999182641506,0.32813999615609646,0.9500000234693289,1.0713379301160735
AquaticAnimal,step2_results\resampled\AquaticAnimal\m77_simplified.obj,.obj,9015,17894,17894,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.40799400210380554,0.6112030148506165,0.9500000234693289,0.3829940017312765,0.5862030144780874,1.1801772850453696
AquaticAnimal,step2_results\resampled\AquaticAnimal\m78_refined.obj,.obj,6231,11680,11680,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.5166500210762024,0.428180992603302,0.9500000234693289,0.49165002070367336,0.40318099223077297,1.1431424670380497
AquaticAnimal,step2_results\resampled\AquaticAnimal\m79_refined.obj,.obj,7550,14464,14464,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.25617098808288574,0.3009580075740814,0.9500000234693289,0.2311709877103567,0.2759580072015524,1.0159197270893794
AquaticAnimal,step2_results\resampled\AquaticAnimal\m80_simplified.obj,.obj,9072,17644,17644,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.30888301134109497,0.41600099205970764,0.9500000234693289,0.28388301096856594,0.3910009916871786,1.0658195832356718
AquaticAnimal,step2_results\resampled\AquaticAnimal\m81_simplified.obj,.obj,9021,17616,17616,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.41449999809265137,0.29100000858306885,0.9750000238418579,0.38949999772012234,0.2660000082105398,0.9500000234693289,1.0606442840008652
Bed,step2_results\resampled\Bed\D00031_refined.obj,.obj,7370,14352,14352,triangles,-0.6696659922599792,-0.7084630131721497,-0.2675029933452606,0.9304260015487671,0.7265340089797974,0.31219300627708435,1.6000919938087463,1.434997022151947,0.579695999622345,2.2261083293977304
Bed,step2_results\resampled\Bed\D00110_refined.obj,.obj,7455,14576,14576,triangles,-0.8888999819755554,-0.7184839844703674,-0.22001400589942932,0.7522299885749817,0.5245620012283325,0.3397049903869629,1.641129970550537,1.2430459856987,0.5597189962863922,2.1334845341845594
Bed,step2_results\resampled\Bed\D00121_simplified.obj,.obj,9021,17886,17886,triangles,-0.9122830033302307,-0.5996689796447754,-0.4820210039615631,0.7857900261878967,0.8585039973258972,0.46320900321006775,1.6980730295181274,1.4581729769706726,0.9452300071716309,2.4296461081404566
Bed,step2_results\resampled\Bed\D00184_simplified.obj,.obj,6806,13378,13378,triangles,-0.9376839995384216,-0.8913289904594421,-0.46636098623275757,0.7500020265579224,0.6646019816398621,0.34194299578666687,1.687686026096344,1.5559309720993042,0.8083039820194244,2.433631163501818
Bed,step2_results\resampled\Bed\D00210_simplified.obj,.obj,9076,17819,17819,triangles,-0.6678869724273682,-0.5326880216598511,-0.4125550091266632,0.8169400095939636,0.8667309880256653,0.5463719964027405,1.4848269820213318,1.3994190096855164,0.9589270055294037,2.25446794901621
Bed,step2_results\resampled\Bed\D00213_refined.obj,.obj,9072,18056,18056,triangles,-0.9550790190696716,-0.36531901359558105,-0.3755989968776703,0.747501015663147,0.5044400095939636,0.27562499046325684,1.7025800347328186,0.8697590231895447,0.6512239873409271,2.01974063057083
Bed,step2_results\resampled\Bed\D00217_simplified.obj,.obj,9034,17742,17742,triangles,-0.8426010012626648,-0.5450900197029114,-0.30379998683929443,0.8815919756889343,0.41161900758743286,0.4225490093231201,1.7241929769515991,0.9567090272903442,0.7263489961624146,2.101360618478942
Bed,step2_results\resampled\Bed\D00307_simplified.obj,.obj,8991,17708,17708,triangles,-0.8202160000801086,-0.8339380025863647,-0.21380800008773804,0.9916989803314209,0.8721060156822205,0.39263400435447693,1.8119149804115295,1.7060440182685852,0.606442004442215,2.5615218119824053
Bed,step2_results\resampled\Bed\D00322_simplified.obj,.obj,6803,13518,13518,triangles,-0.9431399703025818,-0.41553598642349243,-0.5209550261497498,0.8640009760856628,0.599245011806488,0.5206019878387451,1.8071409463882446,1.0147809982299805,1.0415570139884949,2.3195645901483894
Bed,step2_results\resampled\Bed\D00417_simplified.obj,.obj,9009,17946,17946,triangles,-0.799888014793396,-0.5094069838523865,-0.3747529983520508,0.7960460186004639,0.6680830121040344,0.3023020029067993,1.5959340333938599,1.177489995956421,0.6770550012588501,2.0956840420855114
Bed,step2_results\resampled\Bed\D00538_simplified.obj,.obj,6809,13214,13214,triangles,-0.8382459878921509,-0.47965800762176514,-0.3257350027561188,0.8385999798774719,0.7026270031929016,0.4117870032787323,1.6768459677696228,1.1822850108146667,0.7375220060348511,2.1802635060487416
Bed,step2_results\resampled\Bed\D00545_refined.obj,.obj,6544,12944,12944,triangles,-0.8327339887619019,-0.479669988155365,-0.398250013589859,0.8767840266227722,0.7474120259284973,0.3463340103626251,1.709518015384674,1.2270820140838623,0.7445840239524841,2.2321710245718487
Bed,step2_results\resampled\Bed\D00552_kept.obj,.obj,6349,12248,12248,triangles,-1.056980013847351,-0.7190449833869934,-0.4644559919834137,0.4896250069141388,0.716509997844696,0.232914999127388,1.5466050207614899,1.4355549812316895,0.6973709911108017,2.2224156887555098
Bed,step2_results\resampled\Bed\D00565_simplified.obj,.obj,8952,17829,17829,triangles,-1.0858800411224365,-0.6056129932403564,-0.37501901388168335,0.6029819846153259,0.7185940146446228,0.18043099343776703,1.6888620257377625,1.3242070078849792,0.5554500073194504,2.216822918580085
Bed,step2_results\resampled\Bed\D00650_simplified.obj,.obj,9013,17945,17945,triangles,-0.8637329936027527,-0.5506049990653992,-0.42155900597572327,0.833154022693634,0.3775320053100586,0.2820189893245697,1.6968870162963867,0.9281370043754578,0.703577995300293,2.058126779485919
Bed,step2_results\resampled\Bed\D00735_refined.obj,.obj,5985,10944,10944,triangles,-0.6449229717254639,-0.6844249963760376,-0.3125939965248108,1.1134400367736816,0.7377700209617615,0.47614601254463196,1.7583630084991455,1.422195017337799,0.7887400090694427,2.395117938412531
Bed,step2_results\resampled\Bed\D00836_refined.obj,.obj,6343,12488,12488,triangles,-0.7958639860153198,-0.3653070032596588,-0.3046019971370697,0.9190970063209534,0.5124589800834656,0.5978530049324036,1.7149609923362732,0.8777659833431244,0.9024550020694733,2.1274372746357413
Bed,step2_results\resampled\Bed\D00839_simplified.obj,.obj,9009,17953,17953,triangles,-0.8006479740142822,-0.877286970615387,-0.35191699862480164,0.864395022392273,0.5697720050811768,0.2907710075378418,1.6650429964065552,1.4470589756965637,0.6426880061626434,2.297693567970242
Bed,step2_results\resampled\Bed\D00969_simplified.obj,.obj,9113,17394,17394,triangles,-0.9069270193576813,-0.9283040165901184,-0.46651750057935715,0.7982079982757568,0.5692335069179535,0.3793950080871582,1.705135017633438,1.497537523508072,0.8459125086665154,2.4219149520561105
Bed,step2_results\resampled\Bed\D00988_simplified.obj,.obj,9017,17972,17972,triangles,-0.8678879737854004,-0.7263259887695312,-0.5176810026168823,0.815509021282196,0.42640700936317444,0.20892100036144257,1.6833969950675964,1.1527329981327057,0.7266020029783249,2.1657722130267403
Bed,step2_results\resampled\Bed\m945_simplified.obj,.obj,6795,13123,13123,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7400040030479431,0.8133779764175415,0.9750000238418579,0.7150040026754141,0.7883779760450125,0.9500000234693289,1.4266291044088575
Bed,step2_results\resampled\Bed\m946_refined.obj,.obj,5651,10304,10304,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.49414899945259094,0.49414700269699097,0.9750000238418579,0.4691489990800619,0.46914700232446194,0.9500000234693289,1.1587492126079646
Bed,step2_results\resampled\Bed\m947_simplified.obj,.obj,9025,16327,16327,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7219939827919006,0.4454540014266968,0.9750000238418579,0.6969939824193716,0.42045400105416775,0.9500000234693289,1.2510324628573788
Bed,step2_results\resampled\Bed\m948_simplified.obj,.obj,9039,17922,17922,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9750000238418579,0.8933820128440857,0.9614080190658569,0.9500000234693289,0.8683820124715567,0.9364080186933279,1.5916806657269666
Bed,step2_results\resampled\Bed\m949_simplified.obj,.obj,9002,17980,17980,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.9562069773674011,0.9750000238418579,0.48995399475097656,0.9312069769948721,0.9500000234693289,0.46495399437844753,1.4091943426951894
Bed,step2_results\resampled\Bed\m950_refined.obj,.obj,6032,11520,11520,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7693840265274048,0.8892269730567932,0.9750000238418579,0.7443840261548758,0.8642269726842642,0.9500000234693289,1.4844176916559826
Bed,step2_results\resampled\Bed\m951_simplified.obj,.obj,8975,17406,17406,triangles,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.7979469895362854,0.5367519855499268,0.9750000238418585,0.7729469891637564,0.5117519851773977,0.9500000234693294,1.3273421514372434
Bicycle,step2_results\resampled\Bicycle\D00016_simplified.obj,.obj,9003,17147,17147,triangles,-0.9142990112304688,-0.4406200051307678,-0.2099349945783615,0.9599549770355225,0.8181830048561096,0.1778469979763031,1.8742539882659912,1.2588030099868774,0.3877819925546646,2.290805077747267
Bicycle,step2_results\resampled\Bicycle\D00033_refined.obj,.obj,8554,16124,16124,triangles,-1.0651999711990356,-0.38930800557136536,-0.28162598609924316,0.8787239789962769,0.7046170234680176,0.3100149929523468,1.9439239501953125,1.093925029039383,0.59164097905159,2.3077156110307193
Bicycle,step2_results\resampled\Bicycle\D00040_simplified.obj,.obj,9139,17221,17221,triangles,-0.9409700036048889,-0.45816200971603394,-0.3176400065422058,0.9638239741325378,0.74480801820755,0.3156009912490845,1.9047939777374268,1.202970027923584,0.6332409977912903,2.340164769197021
